Date,Open,High,Low,Close,Adj Close,Volume
2010-02-09,107.12999725341797,108.1500015258789,106.2699966430664,107.22000122070312,82.76667785644531,337820500
2010-02-10,107.05000305175781,107.5999984741211,106.11000061035156,107.01000213623047,82.60456848144531,240511500
2010-02-11,106.87000274658203,108.25,106.25,108.12999725341797,83.4691390991211,223591600
2010-02-12,106.98999786376953,108.0999984741211,106.51000213623047,108.04000091552734,83.39967346191406,304622100
2010-02-16,108.86000061035156,109.8499984741211,107.81999969482422,109.73999786376953,84.71195220947266,159317500
2010-02-17,110.2699966430664,110.41000366210938,109.73999786376953,110.26000213623047,85.1133804321289,168845100
2010-02-18,110.08000183105469,111.13999938964844,110.04000091552734,110.91000366210938,85.61511993408203,193708600
2010-02-19,110.62000274658203,111.56999969482422,110.36000061035156,111.13999938964844,85.79267120361328,222684900
2010-02-22,111.55000305175781,111.58000183105469,110.83000183105469,111.16000366210938,85.80812072753906,132346900
2010-02-23,110.86000061035156,111.19999694824219,109.5199966430664,109.80999755859375,84.7660140991211,207497000
2010-02-24,110.13999938964844,111.0,109.86000061035156,110.81999969482422,85.54563903808594,176350700
2010-02-25,109.23999786376953,110.75,108.94000244140625,110.66999816894531,85.42985534667969,259634700
2010-02-26,110.7699966430664,111.12000274658203,110.11000061035156,110.73999786376953,85.48387908935547,173589300
2010-03-01,111.19999694824219,112.0,111.16999816894531,111.88999938964844,86.37164306640625,147709700
2010-03-02,112.37000274658203,112.73999786376953,112.0,112.19999694824219,86.61091613769531,160992400
2010-03-03,112.48999786376953,112.97000122070312,112.0199966430664,112.30000305175781,86.6881103515625,150785000
2010-03-04,112.44999694824219,112.80000305175781,112.02999877929688,112.63999938964844,86.9505386352539,135770400
2010-03-05,113.37000274658203,114.33999633789062,113.0999984741211,114.25,88.19338989257812,176118800
2010-03-08,114.26000213623047,114.5199966430664,114.06999969482422,114.2699966430664,88.2088394165039,114631200
2010-03-09,113.93000030517578,114.98999786376953,113.87000274658203,114.45999908447266,88.3554916381836,154556700
2010-03-10,114.51000213623047,115.27999877929688,114.41000366210938,114.97000122070312,88.74915313720703,186088800
2010-03-11,114.69999694824219,115.4800033569336,114.3499984741211,115.44999694824219,89.11970520019531,160791100
2010-03-12,115.94999694824219,115.97000122070312,115.13999938964844,115.45999908447266,89.12742614746094,162074800
2010-03-15,115.26000213623047,115.56999969482422,114.5999984741211,115.48999786376953,89.15056610107422,146816800
2010-03-16,115.80999755859375,116.5199966430664,115.48999786376953,116.41000366210938,89.86075592041016,168673000
2010-03-17,116.76000213623047,117.4800033569336,116.41999816894531,117.0999984741211,90.39337158203125,177468100
2010-03-18,117.11000061035156,117.2699966430664,116.56999969482422,117.04000091552734,90.34708404541016,196509100
2010-03-19,115.97000122070312,117.29000091552734,115.5199966430664,115.97000122070312,89.8897705078125,226641100
2010-03-22,115.30999755859375,116.80000305175781,115.23999786376953,116.58999633789062,90.37034606933594,184477800
2010-03-23,116.76000213623047,117.51000213623047,116.37999725341797,117.41000366210938,91.00592041015625,182941600
2010-03-24,116.97000122070312,117.43000030517578,115.58000183105469,116.83999633789062,90.56405639648438,196072600
2010-03-25,117.62999725341797,118.16999816894531,116.51000213623047,116.6500015258789,90.41681671142578,223396300
2010-03-26,116.87000274658203,117.41999816894531,116.12000274658203,116.58000183105469,90.36258697509766,205808500
2010-03-29,117.16999816894531,117.52999877929688,116.69000244140625,117.31999969482422,90.93617248535156,134513500
2010-03-30,117.45999908447266,117.83000183105469,116.91000366210938,117.4000015258789,90.9981689453125,145772500
2010-03-31,116.94999694824219,117.5199966430664,116.61000061035156,117.0,90.68812561035156,161078700
2010-04-01,117.80000305175781,118.25,117.0999984741211,117.80000305175781,91.30821990966797,161215200
2010-04-05,118.25,118.83999633789062,117.91999816894531,118.76000213623047,92.05233001708984,105847600
2010-04-06,118.41999816894531,119.25,118.29000091552734,119.04000091552734,92.26935577392578,110384200
2010-04-07,118.80000305175781,119.36000061035156,117.80999755859375,118.36000061035156,91.74229431152344,184576300
2010-04-08,117.94999694824219,118.97000122070312,117.5999984741211,118.7699966430664,92.0600814819336,158704000
2010-04-09,119.0199966430664,119.5999984741211,118.80000305175781,119.55000305175781,92.66463470458984,133006500
2010-04-12,119.69999694824219,120.05000305175781,119.55999755859375,119.73999786376953,92.81192016601562,110279000
2010-04-13,119.62000274658203,120.04000091552734,119.0,119.83000183105469,92.88168334960938,125043600
2010-04-14,120.2699966430664,121.19000244140625,120.08000183105469,121.19000244140625,93.93582916259766,161609000
2010-04-15,120.98999786376953,121.56999969482422,120.94999694824219,121.29000091552734,94.01335906982422,144615300
2010-04-16,120.86000061035156,121.29000091552734,118.75,119.36000061035156,92.51739501953125,366786700
2010-04-19,119.01000213623047,119.93000030517578,118.47000122070312,119.80999755859375,92.86618041992188,217947800
2010-04-20,120.55999755859375,120.9800033569336,119.87000274658203,120.87999725341797,93.69554138183594,157708000
2010-04-21,120.94999694824219,121.2300033569336,119.98999786376953,120.66000366210938,93.52503204345703,192910100
2010-04-22,119.80999755859375,121.16999816894531,119.12000274658203,121.0199966430664,93.80406188964844,115360300
2010-04-23,120.94000244140625,121.86000061035156,120.62999725341797,121.80999755859375,94.41641235351562,177335500
2010-04-26,121.8499984741211,122.12000274658203,121.2300033569336,121.3499984741211,94.05986022949219,143457300
2010-04-27,120.6500015258789,121.33999633789062,118.25,118.4800033569336,91.83528137207031,355853300
2010-04-28,119.05000305175781,119.68000030517578,118.2699966430664,119.37999725341797,92.53288269042969,300674100
2010-04-29,120.0999984741211,121.11000061035156,120.06999969482422,120.86000061035156,93.6800537109375,193775000
2010-04-30,120.87999725341797,121.01000213623047,118.77999877929688,118.80999755859375,92.09107971191406,270000900
2010-05-03,119.37999725341797,120.68000030517578,119.19999694824219,120.3499984741211,93.28472137451172,182747900
2010-05-04,119.01000213623047,119.02999877929688,116.91999816894531,117.5199966430664,91.0911865234375,360353400
2010-05-05,116.55999755859375,117.80000305175781,115.97000122070312,116.81999969482422,90.54861450195312,328973200
2010-05-06,116.26000213623047,117.0,105.0,112.94000244140625,87.5411376953125,647356600
2010-05-07,112.63999938964844,113.7699966430664,109.41000366210938,111.26000213623047,86.23897552490234,637558800
2010-05-10,115.80999755859375,116.6500015258789,114.91000366210938,116.16000366210938,90.03703308105469,396159600
2010-05-11,115.06999969482422,117.36000061035156,114.91000366210938,115.83000183105469,89.78125762939453,317849800
2010-05-12,116.29000091552734,117.62000274658203,116.08999633789062,117.44999694824219,91.03692626953125,235607100
2010-05-13,117.12999725341797,117.68000030517578,115.88999938964844,115.98999786376953,89.9052505493164,234452500
2010-05-14,115.12000274658203,115.33000183105469,112.87000274658203,113.88999938964844,88.27753448486328,345601400
2010-05-17,114.19999694824219,114.5199966430664,111.7699966430664,113.94999694824219,88.32403564453125,325739800
2010-05-18,114.87999725341797,115.22000122070312,112.02999877929688,112.4000015258789,87.12259674072266,360556800
2010-05-19,111.7699966430664,112.7699966430664,110.36000061035156,111.76000213623047,86.62653350830078,394742700
2010-05-20,109.37999725341797,109.88999938964844,107.47000122070312,107.54000091552734,83.35556030273438,530418300
2010-05-21,105.91000366210938,109.37999725341797,105.36000061035156,109.11000061035156,84.57247161865234,500909400
2010-05-24,108.5199966430664,109.38999938964844,107.61000061035156,107.70999908447266,83.48731994628906,269823000
2010-05-25,105.11000061035156,107.87000274658203,104.37999725341797,107.81999969482422,83.5726089477539,396505200
2010-05-26,108.4800033569336,109.47000122070312,106.8499984741211,107.16999816894531,83.06874084472656,349719300
2010-05-27,109.19000244140625,110.80000305175781,108.77999877929688,110.76000213623047,85.85144805908203,300870500
2010-05-28,110.63999938964844,110.72000122070312,108.8499984741211,109.37000274658203,84.77400970458984,297933500
2010-06-01,108.3499984741211,109.94999694824219,107.37000274658203,107.52999877929688,83.3478012084961,277909400
2010-06-02,108.08000183105469,110.33999633789062,107.51000213623047,110.33000183105469,85.51811218261719,240243700
2010-06-03,110.6500015258789,111.05999755859375,109.58000183105469,110.70999908447266,85.81266784667969,226618300
2010-06-04,108.61000061035156,109.33000183105469,106.45999908447266,106.81999969482422,82.79750061035156,398475600
2010-06-07,107.19999694824219,107.61000061035156,105.41000366210938,105.48999786376953,81.76657104492188,264609100
2010-06-08,105.56999969482422,106.83000183105469,104.6500015258789,106.62000274658203,82.64244079589844,357774300
2010-06-09,107.23999786376953,108.27999877929688,105.5999984741211,106.05000305175781,82.20064544677734,268023300
2010-06-10,107.86000061035156,109.27999877929688,106.04000091552734,109.1500015258789,84.6034927368164,317890600
2010-06-11,108.19000244140625,109.75,108.12000274658203,109.68000030517578,85.0142822265625,214128200
2010-06-14,110.5199966430664,111.12000274658203,109.4000015258789,109.51000213623047,84.88252258300781,207196100
2010-06-15,110.27999877929688,112.0999984741211,110.08999633789062,112.0,86.81256103515625,238268700
2010-06-16,111.41999816894531,112.41999816894531,111.19999694824219,111.95999908447266,86.78156280517578,216374000
2010-06-17,112.27999877929688,112.33000183105469,111.05000305175781,112.13999938964844,86.92107391357422,263185800
2010-06-18,111.83000183105469,112.12999725341797,111.37000274658203,111.7300033569336,87.01531982421875,174006600
2010-06-21,113.12000274658203,113.19999694824219,110.79000091552734,111.41000366210938,86.76612091064453,213140700
2010-06-22,111.41000366210938,111.9000015258789,109.41000366210938,109.56999969482422,85.33308410644531,239355400
2010-06-23,109.63999938964844,110.02999877929688,108.4800033569336,109.2300033569336,85.06831359863281,254639900
2010-06-24,108.69000244140625,108.83000183105469,107.13999938964844,107.41999816894531,83.65866088867188,268523600
2010-06-25,107.73999786376953,108.41999816894531,106.7699966430664,107.87000274658203,84.0091552734375,238726500
2010-06-28,108.02999877929688,108.31999969482422,107.13999938964844,107.52999877929688,83.74435424804688,169218600
2010-06-29,106.0199966430664,107.51000213623047,103.55000305175781,104.20999908447266,81.1587142944336,373649500
2010-06-30,103.91999816894531,104.87999725341797,102.87999725341797,103.22000122070312,80.38774108886719,284101700
2010-07-01,103.1500015258789,103.48999786376953,101.12999725341797,102.76000213623047,80.02947998046875,382924800
2010-07-02,103.11000061035156,103.41999816894531,101.62000274658203,102.19999694824219,79.59336853027344,233385200
2010-07-06,103.63999938964844,104.37000274658203,101.87999725341797,102.87000274658203,80.11512756347656,256935300
2010-07-07,103.12999725341797,106.23999786376953,103.0199966430664,106.11000061035156,82.63843536376953,253769400
2010-07-08,107.0,107.27999877929688,105.91000366210938,107.16000366210938,83.45618438720703,210842100
2010-07-09,107.12999725341797,107.97000122070312,106.93000030517578,107.95999908447266,84.07923126220703,144999900
2010-07-12,107.5999984741211,108.23999786376953,107.1500015258789,108.02999877929688,84.13373565673828,131283600
2010-07-13,109.1500015258789,110.08999633789062,108.93000030517578,109.66000366210938,85.40321350097656,213025900
2010-07-14,109.30999755859375,110.08000183105469,108.86000061035156,109.6500015258789,85.39539337158203,184426800
2010-07-15,109.61000061035156,110.05999755859375,108.16999816894531,109.68000030517578,85.41874694824219,232337900
2010-07-16,109.08999633789062,109.20999908447266,106.44999694824219,106.66000366210938,83.06681060791016,282693400
2010-07-19,107.05000305175781,107.62999725341797,106.22000122070312,107.29000091552734,83.55744171142578,186709000
2010-07-20,105.87000274658203,108.55999755859375,105.81999969482422,108.4800033569336,84.48419952392578,258162400
2010-07-21,109.04000091552734,109.06999969482422,106.62999725341797,107.06999969482422,83.38611602783203,264527000
2010-07-22,108.33999633789062,109.94000244140625,108.33000183105469,109.45999908447266,85.24742126464844,274781300
2010-07-23,109.23999786376953,110.56999969482422,108.93000030517578,110.41000366210938,85.98731231689453,222020800
2010-07-26,110.5999984741211,111.66999816894531,110.29000091552734,111.55999755859375,86.88290405273438,184445700
2010-07-27,112.16999816894531,112.29000091552734,111.11000061035156,111.55000305175781,86.87512969970703,204855600
2010-07-28,111.31999969482422,111.66000366210938,110.45999908447266,110.83000183105469,86.31440734863281,163056200
2010-07-29,111.5199966430664,111.81999969482422,109.41000366210938,110.29000091552734,85.89383697509766,220149100
2010-07-30,109.16999816894531,110.86000061035156,108.9800033569336,110.2699966430664,85.87828063964844,220070600
2010-08-02,111.98999786376953,112.94000244140625,111.54000091552734,112.76000213623047,87.8174819946289,188263200
2010-08-03,112.4800033569336,112.7699966430664,111.8499984741211,112.22000122070312,87.39690399169922,146657300
2010-08-04,112.52999877929688,113.11000061035156,112.16000366210938,112.97000122070312,87.98102569580078,158171700
2010-08-05,112.25,112.91000366210938,112.08000183105469,112.8499984741211,87.8875732421875,140473800
2010-08-06,111.73999786376953,112.56999969482422,110.91999816894531,112.38999938964844,87.529296875,239728300
2010-08-09,112.91999816894531,113.18000030517578,112.31999969482422,112.98999786376953,87.9966049194336,120800400
2010-08-10,112.02999877929688,112.9800033569336,111.37000274658203,112.37999725341797,87.52155303955078,242916300
2010-08-11,110.6500015258789,110.69000244140625,109.12000274658203,109.30000305175781,85.12284088134766,273406900
2010-08-12,107.6500015258789,109.0199966430664,107.5999984741211,108.62999725341797,84.60102081298828,239542600
2010-08-13,108.29000091552734,108.95999908447266,108.18000030517578,108.30999755859375,84.35182189941406,158698500
2010-08-16,107.56999969482422,108.61000061035156,107.18000030517578,108.26000213623047,84.31290435791016,147895300
2010-08-17,109.19000244140625,110.38999938964844,108.87999725341797,109.58999633789062,85.34866333007812,172270300
2010-08-18,109.54000091552734,110.37999725341797,108.91000366210938,109.79000091552734,85.50442504882812,182922100
2010-08-19,109.22000122070312,109.48999786376953,107.43000030517578,107.87999725341797,84.01693725585938,265847600
2010-08-20,107.55999755859375,107.94000244140625,106.75,107.52999877929688,83.74435424804688,209714200
2010-08-23,108.04000091552734,108.56999969482422,107.06999969482422,107.12000274658203,83.425048828125,163490300
2010-08-24,105.94999694824219,106.38999938964844,104.97000122070312,105.52999877929688,82.18673706054688,280677800
2010-08-25,104.94999694824219,106.33999633789062,104.29000091552734,105.94000244140625,82.50604248046875,272234800
2010-08-26,106.44000244140625,106.58000183105469,104.87999725341797,105.2300033569336,81.95309448242188,224439500
2010-08-27,105.88999938964844,106.97000122070312,104.30999755859375,106.86000061035156,83.22252655029297,272649000
2010-08-30,106.58000183105469,106.91000366210938,105.30000305175781,105.30999755859375,82.01541900634766,167238600
2010-08-31,104.91999816894531,105.9800033569336,104.48999786376953,105.30999755859375,82.01541900634766,273933100
2010-09-01,106.7300033569336,108.61000061035156,106.66000366210938,108.45999908447266,84.46862030029297,256828100
2010-09-02,108.72000122070312,109.48999786376953,108.48999786376953,109.47000122070312,85.25524139404297,156112200
2010-09-03,110.54000091552734,110.98999786376953,109.94999694824219,110.88999938964844,86.36112213134766,212197300
2010-09-07,110.37000274658203,110.51000213623047,109.55000305175781,109.63999938964844,85.38761138916016,141973700
2010-09-08,109.86000061035156,110.8499984741211,109.80999755859375,110.41000366210938,85.98731231689453,149924400
2010-09-09,111.6500015258789,111.68000030517578,110.62000274658203,110.91999816894531,86.38446807861328,147017900
2010-09-10,111.12000274658203,111.61000061035156,110.87000274658203,111.4800033569336,86.82064056396484,127819000
2010-09-13,112.58000183105469,112.94999694824219,112.12999725341797,112.72000122070312,87.78633117675781,178503500
2010-09-14,112.5,113.29000091552734,112.08000183105469,112.6500015258789,87.73180389404297,209823600
2010-09-15,112.31999969482422,113.20999908447266,111.9800033569336,113.08000183105469,88.06669616699219,168608400
2010-09-16,112.7300033569336,113.12000274658203,112.3499984741211,113.05000305175781,88.0433349609375,199962900
2010-09-17,113.04000091552734,113.1500015258789,112.18000030517578,112.48999786376953,88.07623291015625,195836900
2010-09-20,112.87999725341797,114.45999908447266,112.5199966430664,114.20999908447266,89.42292785644531,214555200
2010-09-21,114.30000305175781,114.83999633789062,113.51000213623047,113.9800033569336,89.24285888671875,268389100
2010-09-22,113.80000305175781,114.44000244140625,113.0999984741211,113.41999816894531,88.80441284179688,191322400
2010-09-23,112.48999786376953,113.66999816894531,112.18000030517578,112.5,88.08404541015625,202354300
2010-09-24,113.75,114.9000015258789,113.6500015258789,114.81999969482422,89.90052795410156,209671800
2010-09-27,114.86000061035156,114.98999786376953,114.16000366210938,114.2699966430664,89.46990203857422,128761800
2010-09-28,114.41999816894531,115.04000091552734,113.18000030517578,114.66999816894531,89.78309631347656,209207500
2010-09-29,114.37999725341797,114.91000366210938,114.0199966430664,114.47000122070312,89.62647247314453,179665800
2010-09-30,115.05000305175781,115.79000091552734,113.58999633789062,114.12999725341797,89.36026000976562,287106700
2010-10-01,114.98999786376953,115.12000274658203,113.93000030517578,114.61000061035156,89.73613739013672,174638700
2010-10-04,114.37000274658203,114.8499984741211,113.18000030517578,113.75,89.0627670288086,166153200
2010-10-05,114.80000305175781,116.31999969482422,114.66999816894531,116.04000091552734,90.85575103759766,229634100
2010-10-06,116.0199966430664,116.33000183105469,115.55999755859375,116.02999877929688,90.84791564941406,148626600
2010-10-07,116.5,116.52999877929688,115.19000244140625,115.88999938964844,90.73832702636719,164860000
2010-10-08,116.05000305175781,116.86000061035156,115.61000061035156,116.54000091552734,91.24725341796875,177760100
2010-10-11,116.72000122070312,116.97000122070312,116.25,116.6500015258789,91.33338165283203,103098300
2010-10-12,116.2699966430664,117.3499984741211,115.6500015258789,117.01000213623047,91.61522674560547,182210000
2010-10-13,117.66000366210938,118.55000305175781,117.37999725341797,117.91999816894531,92.32775115966797,194347200
2010-10-14,117.80999755859375,118.01000213623047,116.72000122070312,117.45999908447266,91.96759796142578,217764300
2010-10-15,118.27999877929688,118.3499984741211,116.76000213623047,117.69999694824219,92.1554946899414,243705000
2010-10-18,117.73999786376953,118.66999816894531,117.30999755859375,118.27999877929688,92.60960388183594,141204800
2010-10-19,117.19000244140625,117.8499984741211,116.0199966430664,116.7300033569336,91.39602661132812,280604700
2010-10-20,116.94000244140625,118.44000244140625,116.87000274658203,117.87000274658203,92.28860473632812,200051800
2010-10-21,118.4000015258789,119.08999633789062,117.20999908447266,118.12999725341797,92.49217987060547,221585500
2010-10-22,118.30999755859375,118.52999877929688,118.0,118.3499984741211,92.6644058227539,108212400
2010-10-25,119.13999938964844,119.76000213623047,118.61000061035156,118.69999694824219,92.93846130371094,151145700
2010-10-26,118.0999984741211,118.83999633789062,117.87000274658203,118.72000122070312,92.95411682128906,158982900
2010-10-27,117.88999938964844,118.51000213623047,117.26000213623047,118.37999725341797,92.68789672851562,190024000
2010-10-28,119.05999755859375,119.11000061035156,117.83000183105469,118.4000015258789,92.70355987548828,168576000
2010-10-29,118.27999877929688,118.72000122070312,118.06999969482422,118.48999786376953,92.77406311035156,144305500
2010-11-01,119.06999969482422,119.75,117.8499984741211,118.52999877929688,92.8053207397461,174074800
2010-11-02,119.41999816894531,119.75,119.0999984741211,119.47000122070312,93.5413589477539,158345900
2010-11-03,119.68000030517578,120.0199966430664,118.44999694824219,119.94999694824219,93.91715240478516,226702800
2010-11-04,121.27999877929688,122.31999969482422,119.97000122070312,122.26000213623047,95.72581481933594,215039400
2010-11-05,122.33999633789062,122.91999816894531,122.18000030517578,122.72000122070312,96.0859603881836,180654100
2010-11-08,122.33999633789062,122.69000244140625,121.94000244140625,122.48999786376953,95.90589904785156,156107100
2010-11-09,122.81999969482422,122.94999694824219,121.12000274658203,121.61000061035156,95.21688079833984,186621600
2010-11-10,121.58000183105469,122.16000366210938,120.66000366210938,122.0999984741211,95.60052490234375,221387400
2010-11-11,121.05000305175781,121.81999969482422,120.68000030517578,121.63999938964844,95.24038696289062,158017600
2010-11-12,120.81999969482422,121.3499984741211,119.6500015258789,120.19999694824219,94.1128921508789,239068800
2010-11-15,120.58000183105469,121.05000305175781,119.9800033569336,120.02999877929688,93.97978210449219,163940800
2010-11-16,119.29000091552734,119.48999786376953,117.58999633789062,118.16000366210938,92.51567840576172,299566200
2010-11-17,118.20999908447266,118.70999908447266,117.86000061035156,118.22000122070312,92.5626220703125,172308900
2010-11-18,119.36000061035156,120.38999938964844,119.3499984741211,119.95999908447266,93.92501068115234,197723700
2010-11-19,119.9000015258789,120.33999633789062,119.25,120.29000091552734,94.18334197998047,156852900
2010-11-22,119.69000244140625,120.23999786376953,118.7699966430664,120.19000244140625,94.10509490966797,181361000
2010-11-23,118.7699966430664,119.0199966430664,117.98999786376953,118.44999694824219,92.74271392822266,222309000
2010-11-24,119.19999694824219,120.2300033569336,119.18000030517578,120.19999694824219,94.1128921508789,140046100
2010-11-26,119.16000366210938,119.80999755859375,118.80000305175781,118.80000305175781,93.01673126220703,76007800
2010-11-29,118.5,119.4800033569336,117.73999786376953,119.16000366210938,93.29862213134766,223642300
2010-11-30,117.9800033569336,119.16999816894531,117.80999755859375,118.48999786376953,92.77406311035156,233930700
2010-12-01,120.19999694824219,121.23999786376953,120.19000244140625,121.01000213623047,94.74712371826172,221037200
2010-12-02,121.19999694824219,122.6500015258789,121.12999725341797,122.55999755859375,95.960693359375,191213600
2010-12-03,122.13999938964844,123.02999877929688,122.11000061035156,122.88999938964844,96.21910095214844,151288900
2010-12-06,122.62999725341797,123.04000091552734,122.5,122.76000213623047,96.1172866821289,103050500
2010-12-07,123.94000244140625,124.01000213623047,122.76000213623047,122.83000183105469,96.17213439941406,206581000
2010-12-08,122.9800033569336,123.37999725341797,122.41000366210938,123.27999877929688,96.52445983886719,138019200
2010-12-09,123.97000122070312,124.0199966430664,123.1500015258789,123.76000213623047,96.90025329589844,123705100
2010-12-10,124.13999938964844,124.5999984741211,123.7300033569336,124.4800033569336,97.4640121459961,117571700
2010-12-13,125.05000305175781,125.19999694824219,124.5199966430664,124.55999755859375,97.5266342163086,133812700
2010-12-14,124.75,125.2300033569336,124.29000091552734,124.66999816894531,97.61279296875,147249600
2010-12-15,124.44000244140625,124.93000030517578,123.88999938964844,124.0999984741211,97.16647338867188,160823100
2010-12-16,124.18000030517578,124.91000366210938,123.75,124.81999969482422,97.730224609375,185035200
2010-12-17,124.08000183105469,124.45999908447266,123.81999969482422,124.30000305175781,97.83489227294922,141075300
2010-12-20,124.63999938964844,124.9000015258789,123.9800033569336,124.5999984741211,98.0710220336914,119085500
2010-12-21,124.98999786376953,125.47000122070312,124.87000274658203,125.38999938964844,98.69283294677734,94965500
2010-12-22,125.4800033569336,125.81999969482422,125.41000366210938,125.77999877929688,98.99979400634766,78878100
2010-12-23,125.63999938964844,125.77999877929688,125.29000091552734,125.5999984741211,98.85813903808594,70053700
2010-12-27,125.12999725341797,125.7699966430664,125.04000091552734,125.6500015258789,98.8974838256836,58126000
2010-12-28,125.9000015258789,125.94999694824219,125.5,125.83000183105469,99.03917694091797,55309100
2010-12-29,125.9800033569336,126.19999694824219,125.9000015258789,125.91999816894531,99.1100082397461,58033100
2010-12-30,125.80000305175781,126.12999725341797,125.52999877929688,125.72000122070312,98.95258331298828,76616900
2010-12-31,125.52999877929688,125.87000274658203,125.33000183105469,125.75,98.97620391845703,91218900
2011-01-03,126.70999908447266,127.5999984741211,125.69999694824219,127.05000305175781,99.99942016601562,138725200
2011-01-04,127.33000183105469,127.37000274658203,126.19000244140625,126.9800033569336,99.94430541992188,137409700
2011-01-05,126.58000183105469,127.72000122070312,126.45999908447266,127.63999938964844,100.46377563476562,133975300
2011-01-06,127.69000244140625,127.83000183105469,127.01000213623047,127.38999938964844,100.26699829101562,122519000
2011-01-07,127.55999755859375,127.7699966430664,126.1500015258789,127.13999938964844,100.0702133178711,156034600
2011-01-10,126.58000183105469,127.16000366210938,126.19999694824219,126.9800033569336,99.94430541992188,122401700
2011-01-11,127.44000244140625,127.73999786376953,126.94999694824219,127.43000030517578,100.2984848022461,110287000
2011-01-12,128.2100067138672,128.72000122070312,127.45999908447266,128.5800018310547,101.20365142822266,107929200
2011-01-13,128.6300048828125,128.69000244140625,128.0500030517578,128.3699951171875,101.03838348388672,129048400
2011-01-14,128.19000244140625,129.3300018310547,128.10000610351562,129.3000030517578,101.77031707763672,117677900
2011-01-18,129.17999267578125,129.63999938964844,129.02999877929688,129.52000427246094,101.94348907470703,114401300
2011-01-19,129.41000366210938,129.5399932861328,127.91000366210938,128.25,100.9438705444336,151958400
2011-01-20,127.95999908447266,128.39999389648438,127.12999725341797,128.0800018310547,100.81011962890625,175745700
2011-01-21,128.8800048828125,129.1699981689453,128.22999572753906,128.3699951171875,101.03838348388672,151462900
2011-01-24,128.2899932861328,129.25,128.25999450683594,129.10000610351562,101.61293029785156,113715500
2011-01-25,128.75999450683594,129.27999877929688,128.11000061035156,129.1699981689453,101.66800689697266,167552200
2011-01-26,129.49000549316406,130.0500030517578,129.22999572753906,129.6699981689453,102.06155395507812,141281500
2011-01-27,129.6999969482422,130.2100067138672,129.47000122070312,129.99000549316406,102.31343078613281,123302700
2011-01-28,130.13999938964844,130.35000610351562,127.51000213623047,127.72000122070312,100.5267562866211,295637300
2011-01-31,128.07000732421875,128.77999877929688,127.75,128.67999267578125,101.28235626220703,149249200
2011-02-01,129.4600067138672,130.97000122070312,129.3800048828125,130.74000549316406,102.90374755859375,167194300
2011-02-02,130.39999389648438,130.83999633789062,130.3300018310547,130.49000549316406,102.70696258544922,118323600
2011-02-03,130.25999450683594,130.97999572753906,129.57000732421875,130.77999877929688,102.93524169921875,145886700
2011-02-04,130.8300018310547,131.1999969482422,130.22999572753906,131.14999389648438,103.2264633178711,134634800
2011-02-07,131.44000244140625,132.39999389648438,131.42999267578125,131.97000122070312,103.87188720703125,112439100
2011-02-08,132.08999633789062,132.63999938964844,131.72999572753906,132.57000732421875,104.3441390991211,99072800
2011-02-09,132.2100067138672,132.6300048828125,131.61000061035156,132.27000427246094,104.10800170898438,146436700
2011-02-10,131.60000610351562,132.47000122070312,131.3000030517578,132.32000732421875,104.1473617553711,162708500
2011-02-11,131.8000030517578,133.27999877929688,131.77000427246094,133.11000061035156,104.7691650390625,137710300
2011-02-14,133.02999877929688,133.5399932861328,132.8800048828125,133.42999267578125,105.02100372314453,101690700
2011-02-15,133.02000427246094,133.22000122070312,132.32000732421875,133.00999450683594,104.6904525756836,119575400
2011-02-16,133.4600067138672,134.00999450683594,133.19000244140625,133.85000610351562,105.35160064697266,130183500
2011-02-17,133.4600067138672,134.42999267578125,133.33999633789062,134.25,105.66641235351562,109810500
2011-02-18,134.3699951171875,134.69000244140625,134.05999755859375,134.52999877929688,105.88680267333984,130002400
2011-02-22,133.1199951171875,134.55999755859375,131.47000122070312,131.8300018310547,103.76168823242188,233116400
2011-02-23,131.75,132.07000732421875,130.2100067138672,131.02000427246094,103.12413787841797,227584000
2011-02-24,130.8800048828125,131.44000244140625,129.6999969482422,130.92999267578125,103.05328369140625,260431400
2011-02-25,131.47999572753906,132.41000366210938,131.39999389648438,132.3300018310547,104.15523529052734,141686900
2011-02-28,132.82000732421875,133.32000732421875,132.3800048828125,133.14999389648438,104.8006362915039,141585500
2011-03-01,133.57000732421875,133.69000244140625,130.88999938964844,130.92999267578125,103.05328369140625,258565500
2011-03-02,130.75,131.82000732421875,130.35000610351562,131.2100067138672,103.273681640625,200277400
2011-03-03,132.39999389648438,133.6199951171875,132.38999938964844,133.47000122070312,105.05248260498047,176480100
2011-03-04,133.3699951171875,133.6300048828125,131.60000610351562,132.47000122070312,104.26541137695312,277202300
2011-03-07,132.86000061035156,133.16000366210938,130.74000549316406,131.42999267578125,103.44684600830078,216790400
2011-03-08,131.63999938964844,133.0,131.07000732421875,132.5800018310547,104.35197448730469,174615000
2011-03-09,132.32000732421875,132.8000030517578,131.60000610351562,132.38999938964844,104.20243072509766,153806000
2011-03-10,131.0,131.17999267578125,129.80999755859375,129.94000244140625,102.27408599853516,301291800
2011-03-11,129.52000427246094,131.30999755859375,129.49000549316406,130.83999633789062,102.98245239257812,225621800
2011-03-14,129.99000549316406,130.47999572753906,129.05999755859375,130.0500030517578,102.36066436767578,234974100
2011-03-15,126.58999633789062,129.3300018310547,126.5,128.55999755859375,101.18790435791016,359585400
